flow_rate_L_min,channel_number,channel_width_mm,channel_height_mm,required_width_mm,max_temperature_C,pressure_drop_kPa,total_thermal_resistance_K_W,pumping_power_W,Re,flow_regime,thermal_ok,pressure_ok,feasible
4.34142801052025,11,1.9567061543268969,1.4985919775972483,26.523767697595865,42.65799656823492,2.8802753125944767,0.03200132953248316,0.2084084653351272,4265.189097225895,Turbulent,True,True,True
3.8262754486702515,8,1.0969633233967082,2.8499123346056114,12.275706587173666,41.3711860222269,3.936740229421627,0.028981437002309658,0.2510508747938077,4524.980337928471,Turbulent,True,True,True
1.2463971337550428,25,0.5803734877514031,1.8765565929475776,26.50933719378508,63.637889677614815,1.3740787837284831,0.0657302028884051,0.028544130959879944,757.717874577294,Laminar,True,True,True
4.516179517443469,25,1.0748700445465809,1.096370282055187,38.87175111366452,37.22672621373822,5.96838746489857,0.021267048220066646,0.4492384870190212,3106.756305358095,Turbulent,True,True,True
3.392616939501117,25,1.1181414332669257,1.3738463262683926,39.95353583167314,50.60335873587146,1.6119956674576734,0.04696504395763382,0.09114806346365521,2033.446776789964,Transitional,True,True,True
2.7643033702619952,18,0.530352252305109,2.4477013167877795,18.04634054149196,46.78359474963599,4.1489414294505575,0.03836140290920032,0.1911488796074966,1925.5934036168971,Laminar,True,True,True
1.114984943504736,8,1.4836426849708044,3.6251674837693906,15.369141479766435,141.46269993986238,0.13813391659416493,0.22001906109943017,0.0025669539531638814,1018.6925900918562,Laminar,False,True,False
1.7242033512995123,12,1.6500937122580315,1.135330878383928,25.30112454709638,85.40427583434746,1.1300881116056747,0.11246245176989011,0.032475028488237356,1926.1926902672935,Laminar,False,True,False
2.883313584317677,10,1.9382373815712555,0.8258826580048582,23.882373815712555,45.1978669784827,7.68398558948198,0.035404818818886456,0.36925566719757785,3895.1023638949832,Turbulent,True,True,True
4.299838763745079,23,0.9374445937187205,3.17684200213895,32.56122565553057,49.91116873547601,0.7504105649261006,0.04647561351071078,0.05377740726321818,1696.7337195247405,Laminar,True,True,True
2.122542998491327,16,1.0156822585133645,1.1533173629340043,23.75091613621383,55.64405664461022,3.0184092669539444,0.054508333833148986,0.10677839093590724,2283.815073426908,Transitional,True,True,True
2.7366163079786703,25,0.5823400367459013,1.288540685738167,26.558500918647532,43.97163536751067,6.717621238552625,0.03268481584171231,0.30639253053744975,2184.80005917396,Transitional,True,True,True
3.758055134829567,18,0.7019634098445261,3.5872719830333653,21.13534137720147,46.93046759368872,1.5510018365704397,0.040031727552175364,0.0971458402675605,1817.5847001694945,Laminar,True,True,True
0.9523490063751878,18,1.289411194615228,0.7535924075855513,31.709401503074105,103.18623147324391,1.4211340104599905,0.14126206400716185,0.0225569260464593,967.0265378655706,Laminar,False,True,False
4.959501116344199,16,0.9044561444806644,3.2982941200138005,21.97129831169063,37.979095781106906,2.038032448487632,0.023056614754745054,0.1684604033903352,2754.027816754077,Transitional,True,True,True
4.493403041615314,8,2.3852264004639334,1.741538624187926,22.581811203711467,45.19592443555011,2.3547345232191983,0.03718929319502924,0.17634618781382885,5082.291183320496,Turbulent,True,True,True
3.418685561616944,5,1.785120490097162,1.4090978823032292,10.92560245048581,47.484346329584454,10.868725854687831,0.04075936332588167,0.6192792692099012,7992.974861597558,Turbulent,True,True,True
1.1084961290179371,16,0.7583071442712292,2.7322651404710223,19.632914308339668,78.38124008901002,0.5597855825638701,0.0937805914378683,0.010342002522535015,741.1420579595442,Laminar,True,True,True
2.0813488312979214,7,1.041583595514681,2.921597824470661,10.291085168602766,54.68941715226859,1.6745897701143697,0.05246486909149502,0.05809009101551664,2801.475167609386,Transitional,True,True,True
4.261383370711819,18,0.6878485198304908,3.0894088291347654,20.88127335694883,39.49439205193879,2.816229768982249,0.025611858780823154,0.2000172450940757,2340.374857172571,Transitional,True,True,True
4.992028165030343,4,0.6532601644336057,2.5855028275584484,4.113040657734423,36.15793249020061,104.70161119776074,0.019433194262193774,8.711223200387964,14388.706847704127,Turbulent,True,False,False
1.0356086749197586,17,1.111912608890275,1.6507296895700803,26.902514351134677,99.83383560516631,0.4435176370027291,0.13577210064945955,0.007655178539332313,823.3907775127807,Laminar,False,True,False
3.789634429167848,25,0.9143823671058813,0.6573748487458961,34.85955917764703,36.31699885422791,23.01843737947582,0.01883669913394406,1.4538577133150952,3601.2704940225262,Turbulent,True,True,True
4.429579713592464,8,2.233763560890152,0.6398126296616927,21.370108487121215,39.114870816481485,35.89028532567955,0.02498104212956722,2.649647996561257,7195.0483203796975,Turbulent,True,True,True
0.6273153753715156,16,1.2063360032167776,2.5885422265117506,26.80137605146844,100.26420162066933,0.10950559623248741,0.12758878788873018,0.0011449090700977411,385.7909198169686,Laminar,False,True,False
3.825835830573856,5,1.663031178908933,1.2699770376454147,10.315155894544665,44.64340326841593,20.096459752038847,0.03552543933419335,1.28142926311726,9741.52486047584,Turbulent,True,True,True
4.1563235311158415,18,1.0548850989023726,2.0792535295504297,27.487931780242707,40.68229596754401,2.121200953485538,0.027902307705271,0.14693995728662168,2751.0756673293213,Transitional,True,True,True
2.4720726068940806,24,1.0235682036485723,2.557376753491602,36.06563688756573,65.21077802910773,0.43551620608749836,0.07460037856704142,0.017943794715455694,1074.0790159210721,Laminar,True,True,True
1.546488568416541,10,0.660522128913661,3.1862759559331444,11.10522128913661,76.53476912826353,1.4900444038167298,0.09376434602317345,0.03840561061559355,1501.1746426825262,Laminar,True,True,True
2.364922719986634,15,1.8132079089317081,1.6120281718325282,34.198118633975625,83.87481806159444,0.46611435604131174,0.11166471280024787,0.018372073845233955,1718.7752105748737,Laminar,True,True,True
0.9691259732600054,15,0.8096422028232548,1.9365451574440633,19.144633042348822,94.45512250581963,0.7458218123853392,0.12406142884856343,0.012046588163441382,878.5019040305755,Laminar,False,True,False
3.2965628292587486,28,0.5506528205103479,1.3734186157855213,28.91827897428974,39.95123535194306,7.837572151496126,0.02553720477050923,0.43061748377092746,2284.893860105669,Transitional,True,True,True
1.033183635596607,16,1.0419853643286119,1.4609958521132136,24.17176582925779,103.66788122274727,0.6769871102057784,0.14340757686453526,0.011657533396240784,963.3494253799396,Laminar,False,True,False
2.305878509219883,12,0.5024749848159653,1.0665427622005927,11.529699817791585,39.39018129383895,50.02739828647993,0.02253962901985941,1.9226183763496278,4573.105460024016,Turbulent,True,False,False
2.9677898121562314,12,0.5605733852189622,3.794784154445864,12.226880622627545,44.65428163456623,3.5053090907854174,0.034459711319827974,0.17338367680152642,2120.3715949560656,Transitional,True,True,True
0.9873865453504731,9,0.8171468699042921,1.0129138927854917,11.354321829138629,80.33203949514163,4.925388009420249,0.09608987450718297,0.08105436418553506,2238.5308444394636,Transitional,True,True,True
3.3038217660291593,19,1.4598795336929455,3.759351649678119,36.73771114016597,70.44570885202339,0.17041714493729282,0.08653574284175072,0.009383797879139566,1244.0572653762806,Laminar,True,True,True
3.419487067498495,12,0.644002625947437,3.730025270238167,13.228031511369243,41.18740702762515,3.3016180793677905,0.028166471361816176,0.18816400540362296,2432.6636623768563,Transitional,True,True,True
2.900243438739645,8,1.6406182684692046,1.0424481233711984,16.624946147753636,46.13062558499679,9.15480153207351,0.03729946995411972,0.4425192179393308,5045.415575886497,Turbulent,True,True,True
3.689879352983656,25,0.5187074902669165,1.0636598898697898,24.967687256672914,34.93542552376201,28.46313946261196,0.015970893341816474,1.7504258437364362,3482.961975076478,Turbulent,True,True,True
3.533649354019105,30,0.6499770864633707,2.5642649434955063,33.999312593901124,48.050011634552575,1.5750021134750554,0.04202764030913987,0.09275842001433092,1368.3825224361644,Laminar,True,True,True
3.5780004660247524,15,1.412961757552668,2.940488035953236,28.19442636329002,57.8265046412249,0.4392740366576726,0.06163110555369264,0.026195378464562113,2045.9710789336655,Transitional,True,True,True
3.174324926062192,19,1.0190929302347993,2.470974402547884,28.362765674461187,57.70186712341135,0.815179552661638,0.06087036927915654,0.04312741288716775,1787.5074873862138,Laminar,True,True,True
0.8864879424690779,22,1.1115678318975717,0.5391536358040692,34.954492301746576,90.4970818048054,3.01016174110848,0.11476114708857481,0.04447453480623989,911.5075068960302,Laminar,False,True,False
1.7762051732250828,10,1.5456932980709168,1.6354198244956177,19.95693298070917,82.74372271568785,0.7881340918573866,0.10738569365589194,0.023331464185869046,2084.960897415571,Transitional,True,True,True
4.092578657419375,4,2.6882362091271212,1.037522534317148,12.252944836508485,46.0710353895025,19.566201186613622,0.03862585896723892,1.3346036230518097,10254.304542606722,Turbulent,True,True,True
3.9950990435718063,29,0.8698672832617786,3.6968338729673547,39.22615121459158,49.52595561293617,0.5116041898677709,0.04544990455248231,0.03406515682713433,1126.4472448480285,Laminar,True,True,True
2.830453590508603,9,0.892563743335482,0.5413318086265162,12.03307369001934,39.68530647059801,144.7622233260343,0.02428649021823203,6.829045913053032,8189.924691820177,Turbulent,True,False,False
2.9432376759758334,6,1.301137213908638,1.4921294258517512,10.306823283451827,46.48353106771906,11.179362801753689,0.03807776164392121,0.5483920298587368,6557.610027640337,Turbulent,True,True,True
1.0768193293226183,8,2.82648567719226,2.270036448089437,26.11188541753808,187.80098942716936,0.07816594220272043,0.31223820182699635,0.0014028432909767327,986.1950962674184,Laminar,False,True,False
4.18787587347954,9,2.275002353056364,3.006458293474933,24.475021177507276,49.012515302712714,0.4954331461106144,0.04458883195710127,0.0345802086586451,3289.888205509359,Turbulent,True,True,True
0.9477933928945572,23,0.6658820094264526,1.3445270809133558,26.31528621680841,77.94982231463072,1.3689020751161165,0.0907166168473821,0.021623939038578403,765.3944319331716,Laminar,True,True,True
3.448012511411442,7,2.9481080989669857,0.8432793948182635,23.6367566927689,45.3407927357738,7.848556292672046,0.03650805844165029,0.4510320048941703,4851.281958919034,Turbulent,True,True,True
4.231495135414036,9,1.9852399673779695,1.3569916151780057,21.867159706401726,43.10823928622188,4.859891803482274,0.032815701080024,0.3427434754178964,5252.894696208032,Turbulent,True,True,True
3.855537502971349,5,2.436044586121958,2.5649482778505472,14.18022293060979,51.848673253239376,1.5325687395779686,0.04996495552215827,0.09848127085540646,5757.614582715886,Turbulent,True,True,True
0.9983764327838072,6,0.6987639077309256,3.127927167027619,6.692583446385553,105.4911408079449,1.4416317653863795,0.14656850646729722,0.0239881863219046,1623.6916744390523,Laminar,False,True,False
1.8182115792672673,12,2.40518255257544,2.9436658565120064,34.36219063090528,125.42504830057,0.07221436978468515,0.19293552077295226,0.00218835005553338,1057.759124474265,Laminar,False,True,False
0.9120192546675601,19,1.0866806636539854,1.8763754704023334,29.646932609425722,91.77467086800347,0.293293641449708,0.11777075664347487,0.004458157471228288,604.9150980585229,Laminar,False,True,False
3.8404969468427588,12,1.6856064535634663,2.4975571214208623,25.727277442761597,47.32792893628971,0.7777258489116877,0.04090884970801623,0.04978089580376716,2856.8354603501048,Transitional,True,True,True
1.9136969963525405,15,1.1673341223443212,3.5088810543469546,24.510011835164818,82.08238668035708,0.23984673980577217,0.10664510151965079,0.007649899759187593,1018.7586894201548,Laminar,True,True,True
3.210876329690347,7,1.4449716829930843,3.2646709360745563,13.11480178095159,47.8889494609258,1.3055448003690227,0.04129614006906278,0.06986571494758673,3636.8172860356294,Turbulent,True,True,True
0.7900584460470894,14,1.075257885143348,3.9487759675887775,21.553610392006874,87.71412032250021,0.10987189304958238,0.10721392563096653,0.001446753618116751,419.43293014355237,Laminar,False,True,False
3.6774436207674213,10,2.0444648409713855,0.5174473785306551,24.944648409713857,39.03625433785066,37.44782237953034,0.024159362778770684,2.2952042586872556,5360.010926896791,Turbulent,True,True,True
1.329395009404358,19,1.4492983162041644,3.734981342876713,36.53666800787912,79.55520035475212,0.06997559199272231,0.09828564710805403,0.00155042004625401,503.9598281240873,Laminar,True,True,True
4.889319457217997,8,2.1063147197213334,3.715326152714533,20.350517757770668,45.488486628104376,0.621719839265278,0.03803374699707047,0.05066311511763616,3920.0978982078996,Turbulent,True,True,True
3.418016767644409,4,2.0365155481310655,2.2343718145339007,9.646062192524262,52.23121500214688,3.899512807149868,0.05025227704307317,0.22214333600803948,7471.021336395433,Turbulent,True,True,True
3.278061949665587,25,0.8791592719486114,1.2544974861557643,33.97898179871528,44.31315160805926,3.478171152270167,0.034236400390374844,0.19002767514468907,2294.755869432164,Transitional,True,True,True
1.714547047803539,10,1.6047526843626763,1.3556654487004383,20.547526843626763,79.75230002686891,1.0699368930876478,0.10111149504432154,0.03057428568965862,2162.620164541953,Transitional,True,True,True
4.47264199465061,20,1.4348046007330586,2.061111017304619,38.196092014661176,45.53751007178097,0.8669164442142592,0.03785759888941038,0.06462344823743131,2388.6751805667527,Transitional,True,True,True
0.573156994517233,8,2.9100342558994923,3.3551726405839477,26.780274047195938,194.1487666854984,0.017839213552819304,0.313190322687961,0.00017041116707475,427.00414353986463,Laminar,False,True,False
3.7560170934131145,6,2.7670181340138758,1.6812139723455353,19.102108804083255,50.237265891173685,2.226641972430212,0.04664324639202366,0.13938842182264946,5255.000554530363,Turbulent,True,True,True
1.4987851315118024,10,2.148285489791132,3.2332164686077296,25.98285489791132,138.64881755271935,0.07655485160336695,0.21769627656961946,0.0019123212221369807,1039.9675071630554,Laminar,False,True,False
3.9242884078265172,7,1.290688442962436,1.2184094766282079,12.034819100737051,41.41267716599083,23.23839124961959,0.029158352338167978,1.5199024899569886,8343.132947171236,Turbulent,True,True,True
2.5947499872607587,28,0.7089050803711956,1.865966496203201,33.34934225039348,56.25631116575076,1.587829346250422,0.05696666473001734,0.06866700293259236,1343.8964629488062,Laminar,True,True,True
1.6595919107284878,5,0.9248514784026682,3.83621321078027,6.624257392013341,62.18639322478796,1.545261329507287,0.06570175514195582,0.04274172004019736,2603.2214828505316,Transitional,True,True,True
1.3793881478478012,5,2.402097100803018,2.743309852438282,14.01048550401509,144.34197009807747,0.17483462154753493,0.2282515079338853,0.004019413413268758,2002.0764337286903,Transitional,False,True,False
1.340114532265694,4,1.2544833499014838,1.3931527930273977,6.517933399605935,65.56460319577432,7.343739050119637,0.07039103956376987,0.16402419037053984,4725.062107067492,Turbulent,True,True,True
3.3460080561085386,8,2.1833207685048874,1.4471374331831786,20.9665661480391,48.14354504822077,2.711956186760174,0.041986331349155075,0.15123712081188223,4301.891486017561,Turbulent,True,True,True
1.7277618950440579,8,0.9054498373594615,1.6633199726265762,10.743598698875692,52.77188832647823,4.842133608780703,0.04721486660054857,0.1394342323327245,3139.443077683222,Turbulent,True,True,True
1.9906297714009766,25,0.9760487616658737,1.175526376555682,36.40121904164684,70.66453760951153,1.4639088733138634,0.08410001955907881,0.04856834309727729,1381.9039746823016,Laminar,True,True,True
2.9378235724845276,16,0.8221935116761878,2.911139527960923,20.655096186819005,54.99521620294253,1.209712264002497,0.0550921214417485,0.05923202008516937,1836.5082841268984,Laminar,True,True,True
4.747762066381685,7,2.7527632828766917,0.8441080689405256,22.26934298013684,40.98335230062057,15.769951392414141,0.028935724275226865,1.2478662834931147,7041.25217373432,Turbulent,True,True,True
1.8650193470698937,5,0.9325598033582423,3.9860551428588447,6.662799016791212,56.11377628691966,1.7999929984642231,0.05451161469983909,0.05595036277876876,2831.7467376954296,Transitional,True,True,True
0.7864861519348862,11,2.098736088726319,3.072781554916535,28.08609697598951,140.87948650150884,0.042077589942346706,0.2134619268561821,0.0005515573632741722,516.255012339713,Laminar,False,True,False
0.5037107757560841,8,1.384646598308335,0.9332556589099819,14.57717278646668,194.95013593379264,0.9261636846147545,0.31133154928228934,0.007775310467573521,1014.3317816111963,Laminar,False,True,False
1.3376243934690748,20,1.3293732811480572,0.7458167981034614,36.08746562296115,89.88457137350349,1.7544779366619785,0.11901098560957701,0.039113874764705875,1203.455951191038,Laminar,False,True,False
4.8396515374868,28,0.8564282058177846,3.0022350601366683,37.47998976289797,46.01529584910014,0.9436931585648833,0.03905715997396656,0.07611910076273855,1672.642308654476,Laminar,True,True,True
3.2036220010718113,5,0.740477500036187,1.159960275220953,5.702387500180935,40.415354116891756,127.31219344350572,0.026338800820553954,6.797669065338756,12589.297767707822,Turbulent,True,False,False
3.5239304194607364,8,2.9614626038582026,2.8730404396012865,27.19170083086562,60.38152559487898,0.2479953572754792,0.06667943667332778,0.014565306389801577,2819.144674696262,Transitional,True,True,True
0.5196362968162191,5,2.842537502190659,1.4006574051824412,16.212687510953295,283.9008007120344,0.17496389533689005,0.4901084369858479,0.001515293177490035,914.5772424519188,Laminar,False,True,False
2.7118092787377797,17,0.9344422194559769,0.7019243508325403,23.88551773075161,40.27320428089088,20.4073797521247,0.025239850490523213,0.9223486961089542,3640.1017156028915,Turbulent,True,True,True
1.7974335551471092,23,0.9875736691120682,0.5939952192424978,33.71419438957757,62.02727060807348,6.2923186931481,0.06604847424661049,0.18850041264573,1845.1037550720403,Laminar,True,True,True
2.997546106729574,22,0.7352482665905617,1.0400630155293955,26.675461864992357,39.71681084312057,9.99018467671736,0.02463290373114681,0.4991006530533929,2865.844190019245,Transitional,True,True,True
0.5162731015322342,10,0.7737183142520381,0.8337370861400109,12.237183142520381,152.4251016873154,2.9499574605366155,0.2269766353481523,0.025383061458989865,1199.2906926113549,Laminar,False,True,False
2.0826607588261856,5,2.2531770177733943,3.2672708231017324,13.265885088866971,75.78916852528347,0.3238652589466927,0.09466872714179315,0.01124169109925597,2817.462315604636,Transitional,True,True,True
0.558470069023083,7,1.2014715513318734,1.6571019394934225,11.410300859323113,196.77171109829715,0.48824294781027033,0.3177759295161495,0.004544484546060587,1042.1647923771613,Laminar,False,True,False
1.3767695891662635,11,1.7087791025092027,2.0377252164967876,23.79657012760123,129.40843007173066,0.24752751753540503,0.19836458582752864,0.005679805977076078,1247.458879457242,Laminar,False,True,False
1.2391402426441998,4,2.885270697675019,1.4970264165536151,13.041082790700075,104.57459563077903,0.6897925923065006,0.1475359993720814,0.014245829336747479,2639.6269164711252,Transitional,False,True,False
2.098419456182035,7,1.3052015157400902,3.643876558123503,12.136410610180631,70.962343609445,0.5247892671254752,0.08506696705555225,0.018353800142193472,2261.79821081662,Transitional,True,True,True
3.0333466010069983,23,1.249812264569739,0.9019213605118213,39.745682085103994,47.90079406366837,3.3223222554947767,0.04105752972958472,0.16796258201924974,2288.7038042258973,Transitional,True,True,True
1.719141770238406,16,1.7224387883606864,0.6305860234102466,35.05902061377098,77.95159843437752,2.9130600198422285,0.09753252397549846,0.08346605265537158,1705.0970388434062,Laminar,True,True,True
4.118005221183804,6,1.2718712212575123,2.478607914517302,10.131227327545073,42.53068044591685,6.79332310594622,0.03156685987911693,0.4662490003245851,6833.3361554239655,Turbulent,True,True,True
0.6933880654110449,6,0.6982922479536207,2.936407251645545,6.689753487721724,134.90415619547397,1.0507469371696383,0.1990546044261749,0.012142923100010606,1187.2454057661887,Laminar,False,True,False
0.8229969187734594,4,1.346739083551876,1.2982779278474577,6.886956334207504,94.68556175491439,2.8494454978624795,0.12188579265677256,0.03908474774922877,2904.6489057876292,Transitional,False,True,False
2.6756089310646387,15,1.3095675061585397,0.8684015782409097,26.643512592378094,44.649611772252065,6.4791054610872045,0.033920869014167826,0.28892587394991,3058.1836636459475,Turbulent,True,True,True
3.490880859167986,18,0.5840249229656274,1.464722678791789,19.01244861338129,36.35307848822167,17.05997805079549,0.018583881253968655,0.9925725139224657,3534.743956387702,Turbulent,True,True,True
0.9240343900074512,8,2.096827282243452,2.6996682057172134,20.274618257947616,179.15876765650208,0.0864426463924566,0.2927441177309121,0.0013312663004980576,899.2035327182022,Laminar,False,True,False
2.394747108480704,9,0.725429941223728,2.0168087076079293,10.528869471013552,43.10579921253317,8.57722578630356,0.03020245726571886,0.34233811084227633,3623.2291156486212,Turbulent,True,True,True
2.736408022070575,27,0.5661977532624086,3.7987824216193236,28.287339338085033,46.41777164564484,1.1448987975178644,0.03757668814259336,0.052215170899780644,866.999230818527,Laminar,True,True,True
1.9362828729529835,16,1.1398477047018594,3.9979312388568498,25.73756327522975,75.61028081851236,0.19916072156992123,0.09378860341603747,0.006427191569013272,879.5434601874764,Laminar,True,True,True
3.73410352177036,13,0.6547136925639412,0.5892554738606925,14.511278003331235,35.727093971130174,203.1726521264268,0.017600418668885415,12.644461930545242,8622.183921480018,Turbulent,True,False,False
3.198285047807911,5,0.6789112501548795,3.766859248957257,5.394556250774397,39.744922967461996,13.909822651559946,0.02499044291089933,0.741459630069066,5372.593974432493,Turbulent,True,True,True
0.8850093845827691,25,0.5311641495947051,2.019124655147106,25.27910373986763,63.417449118945825,1.1015192923334098,0.06057476171675861,0.016247581850233974,518.3252905332347,Laminar,True,True,True
3.6845640953603453,12,2.5033723285548475,2.6150755632962244,35.54046794265817,64.86683624596924,0.2180972899101952,0.07582808880731204,0.013393224061641689,2240.012698481887,Transitional,True,True,True
0.617906678845069,6,1.4167189031435694,1.7297238915124242,11.000313418861417,217.34794881276244,0.4116520045748979,0.361406987004431,0.004239375383113172,1222.1814723520085,Laminar,False,True,False
2.8610037924960725,10,2.7078172050898086,1.523183794883947,31.578172050898086,61.93442334757779,0.6430469662123293,0.06883901295164806,0.030662663484776132,2524.9873255493926,Transitional,True,True,True
2.84346773581626,9,2.554432648433001,1.0516052965096743,26.989893835897007,50.448352429721595,2.5734020047873862,0.04583585143932559,0.1219564261982969,3271.5939768158864,Turbulent,True,True,True
0.9657962073952633,13,1.7574881330940044,2.8516065501792216,28.847345730222056,119.50885424327333,0.07397233205352663,0.17411769820941958,0.0011907032958246514,601.8806904023259,Laminar,False,True,False
4.0798634049084495,7,2.4346244032975015,1.8744852049632332,20.04237082308251,47.74610581424136,1.999619295694149,0.04196504123388401,0.13596955980418945,5050.611215844146,Turbulent,True,True,True
0.6479045161991104,19,0.7902482697538913,0.6355291043014866,24.014717125323934,104.33886055596338,3.2288514389045004,0.13646708195753413,0.034866457156703695,893.0783979774385,Laminar,False,True,False
1.980246427144217,9,1.3907937091423483,2.4620981627323726,16.517143382281134,76.91005285901693,0.5882528310045013,0.09655314478905866,0.01941475944756891,2132.4251933423852,Transitional,True,True,True
1.9312886619890577,8,1.9628695541032584,2.5875136376179464,19.202956432826067,100.09145294488735,0.2592798786383417,0.14273172901548034,0.00834573816493547,1981.0394785506062,Laminar,False,True,False
1.916149611367099,13,1.3257947144385631,2.9291575461515147,23.23533128770132,94.53692566622895,0.271684154582846,0.13156380444967156,0.008676458120308653,1293.5263150446265,Laminar,False,True,False
3.413348702942313,14,1.6026046991884835,3.624471275487066,28.93646578863877,70.94394847554074,0.2150025814131179,0.087671986222888,0.012231313039928584,1741.7174628311332,Laminar,True,True,True
0.6633755424701384,7,2.637909866210534,1.0711235497245026,21.465369063473737,203.16116979996355,0.34117852128184356,0.3346296896686138,0.003772158110575044,954.0795049568324,Laminar,False,True,False
2.7826188460777215,23,0.525323343353647,3.703889279813712,23.08243689713388,47.72172055498053,1.7371246498970874,0.040271919528381925,0.08056259647983,1068.1943175109402,Laminar,True,True,True
2.476724278147213,7,0.8457175037352678,2.9452174904033783,8.920022526146875,45.1527794338415,4.258682703364755,0.0344953144481609,0.17579304740581825,3485.115542946741,Turbulent,True,True,True
4.88349328541262,11,0.5708594264284962,3.0915587417234436,11.279453690713458,34.224200953465854,17.493417830516908,0.015501664279834935,1.4238164752374456,4526.409868539457,Turbulent,True,True,True
4.6711866315185,26,0.7754251127653329,2.9218498445739804,32.66105293189865,44.13208800531345,1.3603673295885488,0.035183508387821645,0.10590882806547586,1814.496016570659,Laminar,True,True,True
3.4158351915310474,6,0.6720685382906142,3.4204796325290476,6.532411229743685,38.729058921861686,14.080864870250512,0.02324527600302857,0.8016318958499159,5194.404369184415,Turbulent,True,True,True
0.9536512001080103,25,0.8349430480725191,2.289105368752531,32.87357620181298,69.29297122368862,0.31478839492638594,0.07349617648874383,0.0050033055100270375,455.94839568124894,Laminar,True,True,True
0.74471888375068,21,1.2487812256866146,1.3122816123442573,36.22440573941891,96.72181744893277,0.3119297826737945,0.12412040605301,0.003871666659357008,517.0549904284126,Laminar,False,True,False
3.290141942202517,5,0.6432573863513154,3.475992898043845,5.216286931756577,39.05397388930993,19.88479114869882,0.02373416279651467,1.090396422837856,5964.998609850711,Turbulent,True,True,True
2.311758642665523,13,1.8216560464077758,0.8022588607555883,29.681528603301086,54.00265469795966,3.4656950172338736,0.05178044960726628,0.13353084014888744,2530.657011232801,Transitional,True,True,True
4.453124699281945,8,2.8107243985240213,3.3756459795399127,25.98579518819217,51.37702638512596,0.31131983634314475,0.04952253010076094,0.023105767543267847,3359.8729010417046,Turbulent,True,True,True
3.0313765434019038,8,2.9615184415023244,1.36765591440914,27.192147532018595,53.51640958570397,1.2963212992930484,0.05228567766332909,0.06549396632315377,3268.3512082247616,Turbulent,True,True,True
1.9505244776361992,15,1.9905985238698325,1.4241179579646492,36.85897785804749,100.16295605133206,0.40062129512281186,0.14294821775389124,0.013023694039989335,1421.9665879753893,Laminar,False,True,False
1.3453634668670644,4,0.6010798284825093,1.7752655176646395,3.904319313930037,52.547951729908014,28.411239351384257,0.044399631582216666,0.6370573911961381,5285.109387978196,Turbulent,True,True,True
4.455359925739058,8,2.197685525298984,3.1479143719066753,21.081484202391874,47.11420064131679,0.6869420121540735,0.04099849984803452,0.05100956520429687,3890.2745694909595,Turbulent,True,True,True
1.976453641355898,13,2.5541018375301032,2.921578808834322,39.203323887891344,119.79551291304662,0.06483875452080412,0.18231011970480035,0.002135846541227075,1036.7858603156374,Laminar,False,True,False
3.016590029154282,21,0.5877269148070203,3.9680304543712217,22.342265210947428,49.22344048888226,1.3941477275478207,0.04367647025681077,0.07009286890148093,1177.3899030174116,Laminar,True,True,True
4.020277655766018,4,2.8439131469323677,3.6580612172130964,12.875652587729471,56.06543875739938,0.7329759058172274,0.058551429862679354,0.04911277760619761,5772.111355992852,Turbulent,True,True,True
0.5919934241423788,6,1.6278643600278864,3.263453714002295,12.267186160167318,205.158015591864,0.09286404624093827,0.3360076979676165,0.0009162484118981541,753.2230886015057,Laminar,False,True,False
4.068593548707154,5,1.2531404736156593,1.5862690695075203,8.265702368078296,42.31776634461952,25.776764695282903,0.031098592160890493,1.7479196424295056,10701.142839774771,Turbulent,True,True,True
2.985497376083148,16,1.8816789114935355,2.0131739796864525,37.60686258389657,75.05590267413328,0.33318801778230434,0.09529171288023051,0.01657886588052358,1788.9143553371018,Laminar,True,True,True
3.0393329262322393,11,2.263100146979595,3.4341325695356733,29.894101616775544,88.09462724731414,0.12296038945387379,0.12145454008029162,0.006228626004824967,1810.9461116221312,Laminar,False,True,False
3.5437719952277904,12,1.021613331389996,2.244310914576291,17.759359976679953,41.17211546708434,3.2782513140533553,0.028283480571228148,0.1936229200010164,3376.4654938334234,Turbulent,True,True,True
3.1472084957228925,24,0.5061948271425577,3.495868780847887,23.648675851421384,46.08442517310614,2.2521082701575907,0.037596425787954864,0.11813090468546261,1223.5287627733476,Laminar,True,True,True
3.2451102880021043,13,2.540892681439568,3.009699382541906,39.03160485871438,90.5093064293397,0.10732797733870172,0.1265841338614619,0.0058048520575379615,1679.3093093058737,Laminar,False,True,False
3.9123479455863666,7,1.4801061546546406,3.489708773432472,13.360743082582484,44.784346203495296,1.5248458326735586,0.035890498745295964,0.09942879101327215,4199.360052626131,Turbulent,True,True,True
2.3631241195956303,30,0.5016057592496843,2.7570559013725178,29.548172777490528,47.58893544493786,1.8660803481943262,0.039088316263239255,0.07349632466535706,902.6302918104687,Laminar,True,True,True
4.144714131702687,20,1.1951850993000575,3.8567566832799507,33.40370198600115,57.731350676511326,0.32902874867072146,0.06199071921902489,0.022728835072533187,1531.7579601936516,Laminar,True,True,True
2.4454638314109864,6,0.7714663695538827,1.0373490291562069,7.128798217323296,43.394073706752444,67.04674225798455,0.030903630443365616,2.7326730534305965,8413.944518507382,Turbulent,True,False,False
